0,1,2,3,4,5,label
-0.19892356,-0.2029639,-0.10007194,-0.13379599,-0.13327353,-0.06511307,1
-0.19095777,-0.19521767,-0.09714899,-0.12758964,-0.12809303,-0.06319452,1
-0.18047847,-0.18529993,-0.091113366,-0.12112582,-0.121074475,-0.059195485,1
-0.16101687,-0.16716516,-0.07962215,-0.10894728,-0.10928213,-0.051318265,1
-0.15248004,-0.15814263,-0.07623154,-0.1024224,-0.10140607,-0.04922299,1
-0.14205396,-0.14519303,-0.07116581,-0.095938094,-0.09365253,-0.046471223,1
-0.13303857,-0.13447966,-0.06719342,-0.089059815,-0.08724888,-0.044017386,1
-0.12619543,-0.12798521,-0.064742975,-0.08506913,-0.08304067,-0.041897677,1
-0.113298945,-0.11449261,-0.05880522,-0.07722991,-0.07594388,-0.037897263,1
-0.10344827,-0.10475924,-0.054988217,-0.0703508,-0.07034286,-0.03540909,1
-0.09585029,-0.096850134,-0.05075311,-0.06524258,-0.06517873,-0.032954283,1
-0.08912599,-0.090518124,-0.04674881,-0.059478454,-0.05978462,-0.030184554,1
-0.08074892,-0.081930645,-0.041578837,-0.054413434,-0.054123648,-0.02690249,1
-0.077168785,-0.0783366,-0.03989318,-0.05251252,-0.05157049,-0.026351823,1
-0.072782084,-0.073464386,-0.039103042,-0.049606536,-0.048924185,-0.025812203,1
-0.06835675,-0.06852389,-0.037450552,-0.04625792,-0.045615137,-0.02446749,1
-0.063004896,-0.06389246,-0.03404617,-0.04296781,-0.042900026,-0.021948542,1
-0.05961667,-0.060239296,-0.031785443,-0.040443886,-0.041144617,-0.020178014,1
-0.055809945,-0.05678628,-0.029509116,-0.038277872,-0.038735177,-0.018908344,1
-0.051821254,-0.053240135,-0.02777256,-0.035054844,-0.035428237,-0.017913092,1
-0.049336664,-0.050297078,-0.02638939,-0.03346893,-0.033402834,-0.01665012,1
-0.04658071,-0.04722403,-0.024928732,-0.031870753,-0.0316407,-0.015664117,1
-0.045692317,-0.046214778,-0.023480264,-0.031502906,-0.030868767,-0.01529731,1
-0.04380115,-0.04435488,-0.023113279,-0.030104335,-0.0296656,-0.014625859,1
-0.04067725,-0.04124717,-0.021746809,-0.02791956,-0.02801691,-0.013650053,1
-0.038517255,-0.03881716,-0.019858513,-0.026278201,-0.026247641,-0.012547258,1
-0.036812287,-0.03732488,-0.019068629,-0.025416741,-0.025401164,-0.012155314,1
-0.03572201,-0.03634682,-0.018561237,-0.024507254,-0.024503928,-0.011914808,1
-0.034905337,-0.035436593,-0.018162588,-0.023705931,-0.023650173,-0.01140321,1
-0.033318926,-0.033663783,-0.01737981,-0.022966044,-0.022891074,-0.010764849,1
-0.03216595,-0.032372773,-0.016586779,-0.022110153,-0.022003641,-0.010692699,1
-0.031816963,-0.032070737,-0.016271684,-0.021799631,-0.021712994,-0.010548708,1
-0.031210514,-0.031493217,-0.015896762,-0.021422941,-0.021326445,-0.010264632,1
-0.030666687,-0.031056233,-0.015748663,-0.021055497,-0.0209904,-0.009884041,1
-0.029996559,-0.030523248,-0.01548336,-0.020729236,-0.020621061,-0.00978137,1
-0.02979036,-0.030201286,-0.015287523,-0.020597214,-0.020494387,-0.009763508,1
-0.029543301,-0.029765205,-0.015057788,-0.020346507,-0.02032705,-0.009703272,1
-0.028954448,-0.02897669,-0.014815964,-0.020072045,-0.019964384,-0.0094402805,1
-0.029160805,-0.02900343,-0.014659043,-0.019927341,-0.01982782,-0.009365535,1
-0.030622832,-0.030671336,-0.015642745,-0.021128556,-0.020867491,-0.010013619,1
-0.029552817,-0.029500538,-0.015132284,-0.020197706,-0.019989757,-0.009683739,1
-0.030378425,-0.030454354,-0.015656967,-0.020789485,-0.020591084,-0.010002759,1
-0.03146361,-0.03174523,-0.016333373,-0.021789245,-0.021415547,-0.010432009,1
-0.033443034,-0.033938322,-0.017308667,-0.023337308,-0.022793472,-0.010931903,1
-0.033867326,-0.034666978,-0.018027805,-0.023359034,-0.023317648,-0.011561406,1
-0.035170875,-0.03603006,-0.018994184,-0.024194201,-0.024132617,-0.012169897,1
-0.037540294,-0.03827478,-0.020050516,-0.026137847,-0.025995553,-0.012806604,1
-0.040113363,-0.04062331,-0.021519337,-0.02784339,-0.027661024,-0.01360318,1
-0.04386931,-0.044294562,-0.023160351,-0.030043174,-0.029899677,-0.014482385,1
-0.045425333,-0.04544672,-0.024507597,-0.031058287,-0.030792318,-0.015555673,1
-0.04697341,-0.04674479,-0.025231795,-0.03194347,-0.031442657,-0.016001387,1
-0.05021939,-0.050551347,-0.026652772,-0.033896882,-0.033431757,-0.016520143,1
-0.054772235,-0.055610053,-0.028502502,-0.037406538,-0.036600824,-0.01795065,1
-0.05814222,-0.059558332,-0.030688405,-0.039128836,-0.039052416,-0.019513499,1
-0.06063723,-0.062298555,-0.031904105,-0.040503245,-0.040822174,-0.020340415,1
-0.06724779,-0.068633996,-0.035496734,-0.045408238,-0.04542261,-0.022518143,1
-0.07389485,-0.07493978,-0.039638437,-0.049807474,-0.04980861,-0.024780152,1
-0.08076719,-0.08111946,-0.043894887,-0.054738857,-0.053797577,-0.028210549,1
-0.08427955,-0.08388003,-0.046060555,-0.05669597,-0.055231366,-0.029520463,1
-0.09070222,-0.09126022,-0.04775551,-0.061252195,-0.05983543,-0.030478539,1
-0.099017695,-0.100355424,-0.051799923,-0.066896304,-0.06553416,-0.03300502,1
-0.10611998,-0.10825456,-0.05707434,-0.0715066,-0.07098802,-0.03649065,1
-0.1130597,-0.11609533,-0.060431607,-0.07573807,-0.0762433,-0.038903173,1
-0.12264732,-0.12436395,-0.066983975,-0.08229597,-0.08311206,-0.042543832,1
-0.13341647,-0.1344066,-0.0736861,-0.08837881,-0.08979332,-0.045835778,1
-0.1484163,-0.15009488,-0.07836091,-0.09994239,-0.09866805,-0.048959464,1
-0.15343092,-0.15298757,-0.08072554,-0.104151264,-0.10117483,-0.051186576,1
-0.15926023,-0.15856321,-0.08286489,-0.10691724,-0.1037373,-0.053423215,1
-0.15994097,-0.16172673,-0.08215873,-0.10900897,-0.1077028,-0.051568836,1
-0.16153851,-0.1642519,-0.0827741,-0.10993154,-0.109036095,-0.052150995,1
-0.16250874,-0.16745122,-0.08365268,-0.109311774,-0.107159205,-0.05321514,1
-0.16623786,-0.1710241,-0.084727526,-0.10968719,-0.10892693,-0.053848896,1
-0.16548274,-0.16900577,-0.0852683,-0.10839839,-0.10840602,-0.053982407,1
-0.16067004,-0.1645316,-0.08235507,-0.10610135,-0.10556412,-0.052188642,1
-0.15343408,-0.15730773,-0.077188216,-0.10208568,-0.10248275,-0.04930836,1
-0.14942695,-0.15185721,-0.07543207,-0.09841368,-0.09874336,-0.048319392,1
-0.14088425,-0.14355049,-0.07149347,-0.09109992,-0.09165321,-0.046043187,1
-0.1281036,-0.12903759,-0.065359116,-0.08288203,-0.08357864,-0.0423106,1
-0.11707846,-0.117226526,-0.060174666,-0.07732732,-0.077036045,-0.03857259,1
-0.11171692,-0.11079062,-0.05661924,-0.07533984,-0.07434615,-0.036680248,1
-0.10517561,-0.103902884,-0.054250993,-0.07053208,-0.06925892,-0.034739375,1
-0.094965324,-0.09386553,-0.051553816,-0.06389926,-0.063501775,-0.03230098,1
-0.08687628,-0.086657755,-0.04681232,-0.059045512,-0.05929737,-0.029092433,1
-0.08069819,-0.081060186,-0.04404073,-0.054286897,-0.05516996,-0.027840776,1
-0.076934844,-0.078003496,-0.04163986,-0.051892824,-0.052783508,-0.026287956,1
-0.07087014,-0.07224197,-0.037856594,-0.048059944,-0.04887909,-0.024155386,1
-0.066713855,-0.067725725,-0.03496042,-0.04661283,-0.04616793,-0.022723192,1
-0.06289033,-0.06300626,-0.032889195,-0.04460119,-0.04404808,-0.02120859,1
-0.05914387,-0.05924572,-0.031916443,-0.042016957,-0.041503746,-0.020232754,1
-0.055336542,-0.055658776,-0.031185582,-0.03945944,-0.038936015,-0.01963761,1
-0.05100618,-0.051727764,-0.028711805,-0.03622307,-0.03631524,-0.01806712,1
-0.048182033,-0.04909423,-0.026413802,-0.033929978,-0.034251764,-0.01670309,1
-0.046316884,-0.047206253,-0.02519405,-0.032405593,-0.033001862,-0.015526652,1
-0.044132877,-0.045209453,-0.02324267,-0.030627102,-0.03097631,-0.014738535,1
-0.041926563,-0.043083835,-0.021999877,-0.029364308,-0.0291484,-0.013908784,1
-0.04006253,-0.040960565,-0.020939302,-0.02821153,-0.027827123,-0.013279866,1
-0.038695954,-0.039299447,-0.020564051,-0.02727355,-0.026853886,-0.013035775,1
-0.037035838,-0.03732308,-0.019837603,-0.02565022,-0.025222076,-0.0125310365,1
-0.035517696,-0.035939377,-0.019182676,-0.02457633,-0.024551442,-0.012027724,1
-0.03412464,-0.034678005,-0.018036755,-0.023657395,-0.023827571,-0.011382528,1
-0.03264141,-0.033067003,-0.017368205,-0.022877213,-0.022935726,-0.011052595,1
-0.032200005,-0.032750893,-0.017091645,-0.022553064,-0.022563713,-0.010923468,1
-0.031674907,-0.03226443,-0.016670354,-0.02211839,-0.021916712,-0.010518267,1
-0.03099786,-0.031525835,-0.015872538,-0.021739686,-0.02134128,-0.009962104,1
-0.030191524,-0.03062069,-0.015515323,-0.021221004,-0.020785594,-0.00975118,1
-0.02991602,-0.030273365,-0.0151638985,-0.020870436,-0.020474037,-0.009534189,1
-0.029259207,-0.029656217,-0.014915332,-0.02031314,-0.019972786,-0.009352963,1
-0.029243523,-0.029739639,-0.015071815,-0.020381777,-0.020070663,-0.00945626,1
-0.02905173,-0.02917322,-0.015127913,-0.020163942,-0.02004819,-0.009725258,1
-0.028934086,-0.029054878,-0.014952104,-0.02016844,-0.020058356,-0.009616203,1
-0.028052142,-0.028249998,-0.014358081,-0.019684011,-0.0195978,-0.009264436,1
-0.027556228,-0.027854167,-0.014251471,-0.01942372,-0.019215984,-0.009189928,1
-0.027514597,-0.027856857,-0.014432114,-0.019243512,-0.019055333,-0.009284624,1
-0.02779944,-0.027944436,-0.014573792,-0.019255212,-0.019112136,-0.009283824,1
-0.027774168,-0.027944878,-0.014437486,-0.019244742,-0.01917158,-0.009207286,1
-0.027965384,-0.028225413,-0.014607873,-0.01952628,-0.019379722,-0.00937155,1
-0.02890046,-0.029291144,-0.015037055,-0.020200912,-0.019955723,-0.009661605,1
-0.029798556,-0.030053644,-0.015356174,-0.020728147,-0.020359237,-0.009882092,1
-0.02911708,-0.029271698,-0.014970653,-0.02001529,-0.019730838,-0.009483977,1
-0.03004628,-0.030189835,-0.015327506,-0.020671131,-0.020453695,-0.009680584,1
-0.031723317,-0.032158203,-0.016472904,-0.021929711,-0.02144081,-0.010278596,1
-0.03421929,-0.034697954,-0.017762491,-0.023474691,-0.02300868,-0.011205938,1
-0.03479483,-0.03552141,-0.018431911,-0.023668522,-0.023694033,-0.011768251,1
-0.035178058,-0.035882477,-0.018693585,-0.024381142,-0.024372404,-0.011931996,1
-0.037904695,-0.03857077,-0.020219954,-0.026373219,-0.026278375,-0.01281823,1
-0.041111503,-0.04160871,-0.021899916,-0.028089348,-0.028108988,-0.0136014465,1
-0.04308537,-0.043380722,-0.022813516,-0.030082813,-0.029571805,-0.0144415535,1
-0.0451005,-0.044981457,-0.024401627,-0.03071466,-0.03038777,-0.015442356,1
-0.046270058,-0.046457674,-0.024219519,-0.03193841,-0.03144183,-0.015221712,1
-0.051106393,-0.05178907,-0.026673675,-0.0352727,-0.03468648,-0.016594697,1
-0.055378586,-0.05664644,-0.028825771,-0.037931334,-0.03770423,-0.018182151,1
-0.05848397,-0.06028257,-0.030618466,-0.039814994,-0.039783414,-0.019525774,1
-0.061285853,-0.062913306,-0.03254673,-0.04161079,-0.041760046,-0.020692568,1
-0.069128826,-0.0700687,-0.037977498,-0.0471276,-0.047244273,-0.023554524,1
-0.07512577,-0.07572401,-0.040414758,-0.051943846,-0.05124843,-0.025620287,1
-0.08031861,-0.079691745,-0.043651488,-0.055798747,-0.054450005,-0.027813166,1
-0.086087584,-0.08619408,-0.046528857,-0.0593061,-0.0580914,-0.029514998,1
-0.09427915,-0.09554016,-0.050053403,-0.06523898,-0.0640501,-0.031651158,1
-0.10265082,-0.10449309,-0.053138494,-0.06950322,-0.06913097,-0.033704117,1
-0.11679992,-0.119722664,-0.06051473,-0.078799136,-0.079399765,-0.038787547,1
-0.1253325,-0.12815526,-0.067232125,-0.08401486,-0.0860687,-0.042595904,1
-0.13639115,-0.13864088,-0.07438682,-0.09128253,-0.09316045,-0.046907634,1
-0.1506119,-0.15302667,-0.08190603,-0.10193775,-0.101960436,-0.050991416,1
-0.16719338,-0.16920935,-0.08807183,-0.11282752,-0.11051132,-0.056346957,1
-0.17982204,-0.17772032,-0.09540625,-0.122782305,-0.11851857,-0.06164123,1
-0.18918754,-0.18860424,-0.094972044,-0.13038455,-0.12580688,-0.061820272,1
-0.19553609,-0.19702992,-0.09614937,-0.13216831,-0.12860951,-0.061738312,1
-0.20214324,-0.20404804,-0.10308449,-0.13812913,-0.13495147,-0.065734856,1
-0.21444707,-0.21460368,-0.10763171,-0.14425536,-0.1424942,-0.069682255,1
-0.21703477,-0.22082727,-0.11016657,-0.14192386,-0.14046802,-0.06893488,1
-0.21104656,-0.21516353,-0.10747755,-0.1376912,-0.13823551,-0.06711381,1
-0.20445152,-0.20871007,-0.1034146,-0.13394937,-0.13496836,-0.064960144,1
-0.19567288,-0.20063624,-0.09765173,-0.12785172,-0.1274373,-0.06149295,1
-0.17759569,-0.18127517,-0.087964706,-0.12044459,-0.11988663,-0.057368804,1
-0.16145097,-0.16490084,-0.08018412,-0.10810658,-0.10621736,-0.05181477,1
-0.14984423,-0.15219072,-0.07488064,-0.10020833,-0.0987249,-0.04937866,1
-0.1424331,-0.14416595,-0.07149776,-0.095614694,-0.093662135,-0.047051348,1
-0.12775122,-0.12934047,-0.06800148,-0.0853796,-0.083028376,-0.044368953,1
-0.11156076,-0.11280323,-0.05991743,-0.07440267,-0.07351533,-0.03855543,1
-0.10173697,-0.10282536,-0.054848928,-0.06645552,-0.06666036,-0.035230167,1
-0.09254494,-0.09395799,-0.049614582,-0.060808487,-0.061769158,-0.031777143,1
-0.087319046,-0.08958821,-0.046591006,-0.057081793,-0.057922743,-0.029884452,1
-0.07928048,-0.08121992,-0.041598048,-0.051907673,-0.051789906,-0.026964612,1
-0.07407925,-0.07524901,-0.03756928,-0.048514906,-0.048482794,-0.02410221,1
-0.069723815,-0.070869386,-0.036568128,-0.046211876,-0.04570189,-0.023895558,1
-0.06603025,-0.06669615,-0.034992866,-0.044720154,-0.043865364,-0.022669112,1
-0.060866978,-0.06153464,-0.033127986,-0.041057535,-0.040663883,-0.021311976,1
-0.055346597,-0.05592987,-0.029486882,-0.036918797,-0.03706716,-0.018595565,1
-0.05185406,-0.053003095,-0.027688537,-0.03482351,-0.03489918,-0.017630473,1
-0.048064616,-0.049343064,-0.025456885,-0.032375805,-0.032408033,-0.016343273,1
-0.045752995,-0.047229983,-0.024072543,-0.031065207,-0.030908987,-0.015384568,1
-0.042914614,-0.044121966,-0.0224731,-0.029367248,-0.028517593,-0.014197722,1
-0.041485958,-0.042128127,-0.021201389,-0.02827672,-0.02783555,-0.013464095,1
-0.03941643,-0.03999355,-0.020784644,-0.027189866,-0.026789859,-0.013157598,1
-0.03874549,-0.039179787,-0.020820076,-0.026712883,-0.026325352,-0.013153676,1
-0.03599379,-0.036625043,-0.0191887,-0.024616413,-0.024689319,-0.012147516,1
-0.0341561,-0.034733783,-0.01814592,-0.023567911,-0.02357217,-0.011513509,1
-0.03280612,-0.03349946,-0.01744582,-0.022911048,-0.022946065,-0.01111064,1
-0.03261884,-0.033502158,-0.01738983,-0.022704218,-0.022679707,-0.011097256,1
-0.032004096,-0.032615155,-0.016929526,-0.022179812,-0.022094669,-0.010773325,1
-0.031080352,-0.031694468,-0.01613497,-0.02171621,-0.021243256,-0.010250284,1
-0.030482361,-0.030970993,-0.015424828,-0.021120327,-0.020791396,-0.009908086,1
-0.029560652,-0.030128762,-0.015110805,-0.020491803,-0.020115336,-0.0095511405,1
-0.029137263,-0.029602502,-0.014956378,-0.02016876,-0.019849814,-0.009380411,1
-0.028598724,-0.029063305,-0.014642249,-0.019791432,-0.019581143,-0.009126573,1
-0.028281838,-0.028611073,-0.014557427,-0.019786218,-0.01959883,-0.0092543,1
-0.028149907,-0.028459193,-0.014584167,-0.01965239,-0.01951242,-0.009384913,1
-0.027724428,-0.028092684,-0.014383349,-0.019471293,-0.019365933,-0.009301052,1
-0.027722381,-0.027958117,-0.014333554,-0.019421179,-0.01928739,-0.009200714,1
-0.027750604,-0.028012726,-0.01437221,-0.019423071,-0.019194955,-0.009243549,1
-0.027806897,-0.028049229,-0.014340413,-0.019300912,-0.019055087,-0.009175466,1
-0.028001163,-0.02834252,-0.014283848,-0.01922452,-0.018963689,-0.00911421,1
-0.028177379,-0.028552093,-0.014371118,-0.019389769,-0.019089878,-0.009176387,1
-0.028074373,-0.028363485,-0.014383934,-0.019573163,-0.019218454,-0.009158673,1
-0.02887412,-0.029094772,-0.014766122,-0.019906022,-0.019648613,-0.009421115,1
-0.029842827,-0.030074142,-0.015393949,-0.020500632,-0.020416569,-0.009845654,1
-0.030990569,-0.031269364,-0.016170297,-0.021496456,-0.021465948,-0.010412867,1
-0.031327877,-0.031571865,-0.01637724,-0.021761037,-0.021638874,-0.010547303,1
-0.032337006,-0.03279458,-0.016973218,-0.022529604,-0.022217646,-0.01070051,1
-0.03401323,-0.034415923,-0.017997129,-0.023763273,-0.023447441,-0.01138161,1
-0.03603029,-0.03591506,-0.019612664,-0.025141682,-0.024753073,-0.012719879,1
-0.036884356,-0.037108086,-0.019695029,-0.0256919,-0.025312128,-0.012491651,1
-0.038143966,-0.038402915,-0.020458909,-0.026297878,-0.02617634,-0.012761035,1
-0.040760096,-0.041271802,-0.022162298,-0.02825707,-0.027966462,-0.013723623,1
-0.044496894,-0.04524037,-0.023494089,-0.031116245,-0.030814767,-0.015113965,1
-0.046848174,-0.047704156,-0.024635118,-0.032213382,-0.032121494,-0.01588237,1
-0.048942115,-0.049894013,-0.026025124,-0.03390195,-0.03355405,-0.016642815,1
-0.05284228,-0.0538513,-0.028316703,-0.036691353,-0.03629015,-0.017757248,1
-0.058698054,-0.059453674,-0.03139219,-0.040196966,-0.03975437,-0.01939132,1
-0.062646605,-0.062836826,-0.034096207,-0.042559814,-0.041794967,-0.021058049,1
-0.065923125,-0.06571635,-0.035379354,-0.04474399,-0.043390777,-0.022948742,1
-0.07131448,-0.07187455,-0.037168846,-0.049330156,-0.047875766,-0.02399408,1
-0.07887682,-0.07982911,-0.040415607,-0.054053433,-0.05252485,-0.025820361,1
-0.0828798,-0.08443105,-0.043480642,-0.056745626,-0.05676281,-0.027632747,1
-0.08912466,-0.09130722,-0.047128156,-0.059657928,-0.060868163,-0.030283388,1
-0.09715569,-0.097891,-0.052809816,-0.06462033,-0.06658553,-0.033500243,1
-0.10595365,-0.1075374,-0.05877335,-0.070919126,-0.072332,-0.036823444,1
-0.11819857,-0.119262025,-0.06467876,-0.07990293,-0.08015321,-0.040566243,1
-0.1263176,-0.12666778,-0.069555156,-0.08642411,-0.08415582,-0.044768944,1
-0.13305022,-0.13337217,-0.071062416,-0.09133408,-0.08913419,-0.045483362,1
-0.14463365,-0.14564092,-0.0751389,-0.09952725,-0.0974775,-0.04849632,1
-0.15519458,-0.1570955,-0.07888244,-0.106842965,-0.10594558,-0.05010746,1
-0.16836493,-0.17138839,-0.08522105,-0.112084135,-0.112120524,-0.054560963,1
-0.17747603,-0.18281566,-0.09138642,-0.117812276,-0.1190562,-0.058526807,1
-0.18472154,-0.18787189,-0.095677815,-0.1222191,-0.12552014,-0.06093555,1
-0.19331464,-0.1949908,-0.102072,-0.12591273,-0.13038595,-0.06555207,1
-0.1997242,-0.20230724,-0.104147114,-0.13139576,-0.13420387,-0.066422455,1
-0.20156045,-0.20360023,-0.10224951,-0.1353279,-0.13588093,-0.066592366,1
-0.20033729,-0.20221804,-0.10098271,-0.13402936,-0.13586573,-0.06495011,1
-0.19653586,-0.19863601,-0.09871966,-0.13093467,-0.13212307,-0.063604824,1
-0.19031079,-0.19253516,-0.09614908,-0.12715335,-0.12800446,-0.06151403,1
-0.18147224,-0.18233122,-0.09321544,-0.119705535,-0.12169352,-0.05984235,1
-0.17407961,-0.17539255,-0.09075717,-0.11381367,-0.116155,-0.0590578,1
-0.16239737,-0.16478404,-0.08313487,-0.10748842,-0.109242596,-0.053358298,1
-0.15382814,-0.15781899,-0.07730507,-0.10145953,-0.10212329,-0.049609926,1
-0.13958214,-0.14229834,-0.07003968,-0.0945826,-0.093542166,-0.045142718,1
-0.13107179,-0.1330245,-0.06450416,-0.088498846,-0.08762578,-0.042129274,1
-0.12406031,-0.12633558,-0.061922617,-0.08464375,-0.08354739,-0.04029855,1
-0.11891341,-0.12004281,-0.061551414,-0.08041006,-0.07951965,-0.03942484,1
-0.108038716,-0.10909633,-0.057444625,-0.072836705,-0.07290829,-0.03640402,1
-0.09944764,-0.10046593,-0.0527447,-0.06692052,-0.06800141,-0.03317626,1
-0.09061865,-0.09133883,-0.047576755,-0.0606489,-0.061795246,-0.03025052,1
-0.08487891,-0.086628385,-0.044918302,-0.057472352,-0.057544712,-0.029029954,1
-0.0764323,-0.07826551,-0.04054335,-0.051251166,-0.051334057,-0.02611746,1
-0.07453055,-0.07567935,-0.037606865,-0.051149808,-0.050108217,-0.024197508,1
-0.07042479,-0.07100113,-0.036340613,-0.047882732,-0.04718283,-0.02358171,1
-0.066253945,-0.06655838,-0.03429394,-0.044859566,-0.044155497,-0.022045478,1
-0.06305229,-0.06333566,-0.03321848,-0.042244185,-0.04181986,-0.021189868,1
-0.057943236,-0.0585587,-0.030750973,-0.039223578,-0.038916413,-0.019524617,1
-0.054646373,-0.05523611,-0.028818924,-0.036992367,-0.036898267,-0.0181426,1
-0.050968792,-0.05176484,-0.026592502,-0.03445168,-0.03447081,-0.016975945,1
-0.047960445,-0.049203765,-0.025196524,-0.032908317,-0.032736626,-0.016110504,1
-0.04584479,-0.046719547,-0.023889676,-0.03152436,-0.031006783,-0.015175705,1
-0.043030858,-0.0439151,-0.022388555,-0.029586911,-0.029121984,-0.014503382,1
-0.04154825,-0.042478748,-0.02178856,-0.02888215,-0.02835005,-0.014097628,1
-0.039842043,-0.04036067,-0.021097042,-0.02748878,-0.02744405,-0.0134064965,1
-0.03749347,-0.037970114,-0.019679507,-0.025772069,-0.025954878,-0.012429565,1
-0.036161985,-0.036571577,-0.018847039,-0.024766956,-0.024834532,-0.0118584195,1
-0.03530325,-0.035618756,-0.018685859,-0.023856081,-0.024093684,-0.0117019685,1
-0.034437325,-0.03484892,-0.0180517,-0.02347774,-0.023573646,-0.011311847,1
-0.033041064,-0.033561226,-0.017051384,-0.022829823,-0.022756945,-0.010612001,1
-0.032256503,-0.032720704,-0.016328348,-0.02228294,-0.02207316,-0.010574614,1
-0.031749886,-0.032179326,-0.016161738,-0.022037927,-0.021737417,-0.010471151,1
-0.031644434,-0.032122478,-0.016068693,-0.022001,-0.021568632,-0.01042255,1
-0.03106871,-0.03156826,-0.015789647,-0.021646712,-0.021247558,-0.010212264,1
-0.03040108,-0.030869832,-0.015460598,-0.02110348,-0.020811122,-0.009979088,1
-0.029786028,-0.030185157,-0.014860189,-0.020728974,-0.020435324,-0.009364131,1
-0.0291542,-0.029393822,-0.014774215,-0.02030635,-0.020096065,-0.00934933,1
-0.028736815,-0.028939337,-0.014686944,-0.01987238,-0.019749796,-0.009380199,1
-0.028925436,-0.02910691,-0.014623453,-0.019820144,-0.019763868,-0.009309618,1
-0.02855654,-0.028628029,-0.014362438,-0.019543217,-0.019402677,-0.009003426,1
-0.028275331,-0.028333196,-0.014197994,-0.019342626,-0.019170124,-0.008881027,1
-0.02782849,-0.02789168,-0.014012397,-0.019127674,-0.018933494,-0.008800776,1
-0.027529575,-0.027643012,-0.013974547,-0.018970331,-0.018781997,-0.00879538,1
-0.028104803,-0.028144233,-0.0144878,-0.019096699,-0.01900162,-0.009294591,1
-0.028538598,-0.028655335,-0.0146196345,-0.019396067,-0.01917925,-0.009368475,1
-0.028832037,-0.02904447,-0.014561749,-0.019767769,-0.019518947,-0.009162695,1
-0.029777573,-0.02989353,-0.015028805,-0.02043376,-0.020145163,-0.009424135,1
-0.028482493,-0.028544035,-0.014403674,-0.019569261,-0.019328043,-0.008982167,1
-0.029273003,-0.029342096,-0.014811613,-0.019999806,-0.019756958,-0.009254228,1
-0.030797565,-0.030828703,-0.015703496,-0.021108748,-0.020782867,-0.0098253675,1
-0.03248935,-0.032713145,-0.01674118,-0.022246342,-0.021962095,-0.010538163,1
-0.033185236,-0.033638056,-0.0175552,-0.022596406,-0.022534449,-0.011203731,1
-0.034191296,-0.034838673,-0.018298317,-0.02361502,-0.023481414,-0.0117099695,1
-0.036085755,-0.036710005,-0.019010793,-0.025003389,-0.024906918,-0.012144645,1
-0.038589388,-0.039152894,-0.020406706,-0.026793357,-0.026672462,-0.012876792,1
-0.041282356,-0.041816123,-0.021964733,-0.02820503,-0.028119415,-0.013705322,1
-0.04398665,-0.04397235,-0.023361797,-0.02992409,-0.029494893,-0.014805432,1
-0.044239987,-0.043999124,-0.023700204,-0.029829932,-0.029518344,-0.015013924,1
-0.046798836,-0.046963688,-0.02500866,-0.032048717,-0.031519346,-0.015859839,1
-0.050498582,-0.051214993,-0.026432712,-0.03465469,-0.03384262,-0.016667213,1
-0.054121956,-0.055479553,-0.02870357,-0.036989868,-0.03657064,-0.01835915,1
-0.05653183,-0.05782673,-0.029911477,-0.038199574,-0.038477458,-0.019079516,1
-0.06003662,-0.061011985,-0.031974338,-0.04055648,-0.0408519,-0.020372884,1
-0.06449552,-0.06552221,-0.034185495,-0.043472316,-0.043365117,-0.021473952,1
-0.07054198,-0.071133256,-0.03781801,-0.04822701,-0.04785394,-0.023707785,1
-0.07531354,-0.07574438,-0.040948704,-0.050959382,-0.050024256,-0.026229795,1
-0.078778744,-0.0786892,-0.041790362,-0.053449716,-0.052364767,-0.026774721,1
-0.08395521,-0.08507953,-0.04404788,-0.05745526,-0.05646524,-0.02829351,1
-0.09212006,-0.09351002,-0.047939636,-0.06311574,-0.061911754,-0.030682273,1
-0.096203744,-0.09826219,-0.051183306,-0.06492702,-0.06537476,-0.032681588,1
-0.10359107,-0.10654839,-0.055637795,-0.07007968,-0.070246145,-0.035701174,1
-0.112376854,-0.11391179,-0.060217693,-0.07614935,-0.07785806,-0.038278785,1
-0.12293854,-0.12398412,-0.066325136,-0.08390608,-0.083974086,-0.042485017,1
-0.13662481,-0.13817412,-0.072838634,-0.092690386,-0.09093236,-0.04766779,1
-0.14654757,-0.14568113,-0.079040654,-0.10011379,-0.097869374,-0.050914437,1
-0.15453126,-0.1548936,-0.080778435,-0.104872786,-0.102458574,-0.051935833,1
-0.16572535,-0.16617809,-0.085419126,-0.111495964,-0.10974847,-0.055490516,1
-0.17567025,-0.17682444,-0.09014631,-0.11824181,-0.118265964,-0.05831363,1
-0.17998207,-0.18435445,-0.09170876,-0.1232851,-0.12269575,-0.05922139,1
-0.18406478,-0.19019234,-0.09269919,-0.12253266,-0.1235721,-0.059987366,1
-0.18899664,-0.19196399,-0.09675618,-0.12490458,-0.12693132,-0.062998325,1
-0.19400649,-0.19594772,-0.10175238,-0.12956825,-0.13092689,-0.066875845,1
-0.1977015,-0.19985592,-0.10219681,-0.13275594,-0.13421759,-0.06719559,1
-0.20001873,-0.20231879,-0.101478934,-0.13276386,-0.13364775,-0.065409474,1
-0.19555803,-0.1947277,-0.10137801,-0.13334908,-0.13244815,-0.066229835,1
-0.19046466,-0.1920071,-0.095161766,-0.12916356,-0.12883799,-0.062168993,1
